fiidscoreds,fipais,ficanal,fisucursal,fcnumsolicitud,fipaiscu,ficanalcu,fisucursalcu,fifoliocu,fiidsegmento,fnpuntaje,fcnombresegmento21,fiidvariable,fcnombre_variable,fcvalor_variable,fnpuntaje_variable,fitipo_variable,fdregistro_solicitud,fcusrcreacion,fdfechacreacion_fuente,fcusuariocreacion,fdfechacreacion
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,105,SUMABIERTAS26S,1,10,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,39,MINSEMULTCOMP,1,42,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,30,UTILTARGETHOLD,0.045894543,19,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,59,KO3SV,0,55,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,5,EDAD,53,21,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,21,CTASPAGOMINCERRADAS,3,42,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,17,MAXANTCARD,375,21,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,60,KO1ANT,1,,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,107,INTERCEPTO,-100,357,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,26,MAXMOP52S,2,31,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49047811,1,1,2789,2.02601E+37,1,1,9305,4120360,3,690,BIG FILES,53,TPFCONSCDC12M,1,92,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,30,UTILTARGETHOLD,0.483517711,9,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,5,EDAD,43,19,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,59,KO3SV,27741,14,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,60,KO1ANT,0,28,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,107,INTERCEPTO,-100,357,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,53,TPFCONSCDC12M,0,107,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,105,SUMABIERTAS26S,2,10,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,21,CTASPAGOMINCERRADAS,1,16,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,17,MAXANTCARD,350,21,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,39,MINSEMULTCOMP,14,12,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048191,1,1,1256,2.02601E+37,1,27,7593,833,3,593,BIG FILES,26,MAXMOP52S,221.85,,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,59,KO3SV,0,55,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,5,EDAD,39,19,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,30,UTILTARGETHOLD,4.08E-06,25,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,39,MINSEMULTCOMP,14,12,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,53,TPFCONSCDC12M,1,92,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,107,INTERCEPTO,-100,357,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,60,KO1ANT,0,28,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,26,MAXMOP52S,8.7,17,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,17,MAXANTCARD,62,8,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,105,SUMABIERTAS26S,0,13,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048527,1,1,2299,2.02601E+37,1,1,9305,4120506,3,673,BIG FILES,21,CTASPAGOMINCERRADAS,5,47,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048922,1,1,6065,2.02411E+36,1,1,6066,52077,8,547,BIG FILES,142,PORCBAZCONSCDC12M,0,35,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048922,1,1,6065,2.02411E+36,1,1,6066,52077,8,547,BIG FILES,92,PORCOOTCONSCDC12M,1,13,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048922,1,1,6065,2.02411E+36,1,1,6066,52077,8,547,BIG FILES,15,MAXANTINSTALM,0,50,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048922,1,1,6065,2.02411E+36,1,1,6066,52077,8,547,BIG FILES,141,PORCOOTCONSCDC3M,1,17,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048922,1,1,6065,2.02411E+36,1,1,6066,52077,8,547,BIG FILES,107,INTERCEPTO,-100,392,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048922,1,1,6065,2.02411E+36,1,1,6066,52077,8,547,BIG FILES,5,EDAD,25,6,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048922,1,1,6065,2.02411E+36,1,1,6066,52077,8,547,BIG FILES,138,MONTOU12MESES,9678.5,34,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49048922,1,1,6065,2.02411E+36,1,1,6066,52077,8,547,BIG FILES,146,PORCTCCONSCDC12M,0.2,,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,59,KO3SV,0,55,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,105,SUMABIERTAS26S,1,10,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,39,MINSEMULTCOMP,4,36,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,53,TPFCONSCDC12M,6,51,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,17,MAXANTCARD,632,22,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,107,INTERCEPTO,-100,357,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,26,MAXMOP52S,8.7,17,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,30,UTILTARGETHOLD,0.71902011,8,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,5,EDAD,35,13,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,60,KO1ANT,0,28,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49049119,1,1,835,2.02601E+36,1,1,835,148062,3,639,BIG FILES,21,CTASPAGOMINCERRADAS,3,42,1,1.76733E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,152,NUMPROMDIFSES,975.178,7,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,121,AVGMTOINTERNET,113.726642,11,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,113,SLDPROMMENSUALN6,12532.74586,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,39,MINSEMULTCOMP,5,25,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,53,TPFCONSCDC12M,1,63,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,168,PROMTXNCOMPRA12M,288.205914,2,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,127,EDOMEDIANTI46REZ,0.049782915,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,59,KO3SV,0,64,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,21,CTASPAGOMINCERRADAS,0,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,50,SLDTOTPRODCAP3,49646.06,55,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,107,INTERCEPTO,-100,337,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,30,UTILTARGETHOLD,0.06,23,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,78,ANTCAP,1373,4,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,17,MAXANTCARD,56,6,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,123,MINSLDTOTPRODCAP6M,21681.4993,38,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,5,EDAD,26,1,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,119,STDNUMRETCLIENTE6M,13.3666251,13,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49050459,1,1,8400,2.02601E+37,1,33,9546,1134806,5,664,BIG FILES,101,CPMEANTI813REZ,0.023255814,15,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,119,STDNUMRETCLIENTE6M,5.796550698,25,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,30,UTILTARGETHOLD,0,23,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,59,KO3SV,0,64,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,101,CPMEANTI813REZ,0.057372467,5,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,113,SLDPROMMENSUALN6,2755.98275,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,168,PROMTXNCOMPRA12M,709.7045946,7,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,39,MINSEMULTCOMP,267,24,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,121,AVGMTOINTERNET,14.329355,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,50,SLDTOTPRODCAP3,1961.985,41,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,5,EDAD,48,21,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,78,ANTCAP,612,4,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,152,NUMPROMDIFSES,2247.609,18,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,53,TPFCONSCDC12M,0,63,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,107,INTERCEPTO,-100,337,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,17,MAXANTCARD,0,6,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,127,EDOMEDIANTI46REZ,0.038464776,15,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,123,MINSLDTOTPRODCAP6M,19.3,4,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051780,1,1,851,2.02601E+36,1,1,9305,2102601,5,667,THIN FILES,21,CTASPAGOMINCERRADAS,1,10,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,17,MAXANTCARD,0,6,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,101,CPMEANTI813REZ,0,26,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,78,ANTCAP,1420,6,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,59,KO3SV,0,64,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,119,STDNUMRETCLIENTE6M,6.282250128,25,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,121,AVGMTOINTERNET,0,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,168,PROMTXNCOMPRA12M,150,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,21,CTASPAGOMINCERRADAS,1,10,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,30,UTILTARGETHOLD,0.052903381,23,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,152,NUMPROMDIFSES,2102.009,18,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,53,TPFCONSCDC12M,1,63,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,127,EDOMEDIANTI46REZ,-100,14,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,107,INTERCEPTO,-100,337,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,113,SLDPROMMENSUALN6,4011.280067,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,123,MINSLDTOTPRODCAP6M,1853.9742,38,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,39,MINSEMULTCOMP,1,35,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,5,EDAD,39,12,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051927,1,1,4554,2.02601E+37,1,1,9380,75700,5,697,THIN FILES,50,SLDTOTPRODCAP3,0,20,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,152,NUMPROMDIFSES,0,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,119,STDNUMRETCLIENTE6M,0,10,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,53,TPFCONSCDC12M,2,48,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,78,ANTCAP,1401,4,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,30,UTILTARGETHOLD,1.581350829,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,101,CPMEANTI813REZ,0.03,15,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,168,PROMTXNCOMPRA12M,0,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,5,EDAD,39,12,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,121,AVGMTOINTERNET,0,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,113,SLDPROMMENSUALN6,0,3,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,17,MAXANTCARD,224,4,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,39,MINSEMULTCOMP,1,35,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,123,MINSLDTOTPRODCAP6M,0,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,59,KO3SV,17464,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,127,EDOMEDIANTI46REZ,0.041651799,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,21,CTASPAGOMINCERRADAS,8,53,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,107,INTERCEPTO,-100,337,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49051951,1,27,579,2.02601E+36,1,1,4514,134613,5,541,BIG FILES,50,SLDTOTPRODCAP3,0,20,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49052001,1,1,4239,2.02501E+37,1,1,1591,127798,5,643,THIN FILES,53,TPFCONSCDC12M,0,63,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49052001,1,1,4239,2.02501E+37,1,1,1591,127798,5,643,THIN FILES,127,EDOMEDIANTI46REZ,0.030155048,15,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49052001,1,1,4239,2.02501E+37,1,1,1591,127798,5,643,THIN FILES,5,EDAD,29,2,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
49052001,1,1,4239,2.02501E+37,1,1,1591,127798,5,643,THIN FILES,21,CTASPAGOMINCERRADAS,0,,1,1.76742E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
