cliente_unico,num_periodo,vinculado,ant_cap,ant_dig,antg_capta_12m,antg_capta_3m,avg_mto_conveniencia,avg_mto_internet,avg_num_canal_cajero_6,avg_num_guardadito_6,avg_num_semanas_act,avg_sld_guardadito_6,cod_antiguedad,cod_nivel_cuenta,dias_ult_disp,disp_mensual,flg_compra_ta_12m,flg_dep_interes_12m,flg_dep_interes_3m,huella_digital,ind_cuenta_capta,ind_sin_cuenta,min_sld_tot_prod_cap_6m,monto_compra_dolares,monto_eeuu_u12meses,monto_pago,monto_u12meses,monto_venta_pesos,mto_dep_interes_12m,mto_dep_nomina_n3,mto_dep_nomina_n6,nom_giro_empresa,nu_fam2,num_conveniencia,num_dep_nomina_n3,num_no_monetarias,num_prom_dif_ses,num_tienda_desc,prom_txn_capta12m,prom_txn_capta3m,prom_txn_dep_interes_12m,prom_txn_dep_spei_3m,sld_fin_mes_n3,sld_fin_mes_n6,sld_prom_mensual,sld_prom_mensual_n3,sld_prom_mensual_n6,sld_prom_mes,sld_tot_prod_cap_3,sld_vista,std_num_ret_cliente_6m,txn_compra,txn_dispo_atm_12m,txn_dispo_atm_3m,txn_dispo_atm_6m,n_txn_mpg_6m,monto_u6meses,flg_ret_spei_12m,prom_txn_dispo_atm_12m,cod_tipo_cliente_geo,prom_txn_dep_spei_12m,mto_dispo_atm_3m,cod_etapa_comercial,prom_txn_compra_12m,cod_periodicidad,avg_num_canal_sucursal_6,ind_dig_mad_uu3,mto_ret_spei_3m,cod_tipo_dispersion_detalle,num_atm2,meses_sintxn_pago,sum_num_dep_interes_6,huella_captacion,segmento_mn,saldo_max_3,txn_total_capta_12m,mto_dep_spei_3m,cod_cat_cliente,flg_dispo_atm_12m,flg_ret_iva_12m,flg_dep_efectivo_12m,prom_txn_dispo_atm_6m,sld_tot_prod_cap_3m,monto_promedio,fcusuariocreacion,fdfechacreacion,num_periodo_mes
1-1-2901-110225,202510,2,3126,0,102,102,,,0.0,1.0,,2132.03531667,,,,,0,1,1,0,,,2142.9942,,112645.83,4408.5,112645.83,,0.21,0.0,0.0,,2.0,,0.0,,,,28.329583,18.61,0.21,0.0,6429.18,12858.18,,2143.05433333,1599.0264875,2187.9716,,,0.0,,0,0,0,0,39254.59,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,0.0,,1,9,2143.06,24,0.0,,0,1,1,0.0,,,ubdf_app_baz,1764082518,202510
1-1-7604-58673,202510,7,2385,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-6936-67024,202510,2,2270,2270,0,0,,,0.0,1.0,0.0,0.01,,,,,0,0,0,0,,,,,,,,,0.0,0.0,0.0,,1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.03,0.06,,0.01,0.0075,,0.01,0.01,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,0.011000000000000001,0.005,ubdf_app_baz,1764082518,202510
1-1-7604-2519086,202511,7,1826,0,0,0,,,0.0,0.0,,0.0,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-673-93674,202511,2,3558,1803,0,0,,,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,3.0,6.0,,1.0,1.0,,1.0,1.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,1.1,0.5,ubdf_app_baz,1767398792,202511
1-1-7604-3247305,202510,7,1796,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-2212-58137,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,1.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-9305-3617450,202511,2,241,241,7,0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0,0,0,1,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,439.789,0.0,1680.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,50.167,0.0,,,6,6,6,6,,1,2100.0,NULL,9240.0,12600.0,2,2800.0,,0.0,0,0.0,,3.0,,,0,6,0.0,6,0.0,Dormido,1,0,0,2100.0,55.18370000000001,25.0835,ubdf_app_baz,1767398792,202511
1-9-5660-5155,202510,2,3936,0,0,0,,,0.0,0.0,,0.0,,,,,0,0,0,0,,,200.0,,,,,,0.0,0.0,0.0,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,600.0,1200.0,,200.0,200.0,,,,0.0,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-7034-139398,202511,6,3402,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-9603-37779,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-2930-172430,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-8757-2555275,202511,2,1952,0,64,64,,,0.0,0.0,,0.0,,N2,,,0,0,0,0,0.0,0.0,868.0,,,,,,0.0,0.0,0.0,,1.0,,0.0,,,,7.04,34.8,0.0,0.0,3021.6,6646.4,1251.76666667,1007.2,1107.73333333,,,,0.0,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,1,6,1146.4,10,0.0,,0,1,0,0.0,,,ubdf_app_baz,1767398792,202511
1-9-1759-23205,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,199417.8,5133.1,199417.8,,0.0,,,,1.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,125595.5,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,0.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-39-5608-7199,202511,2,3541,2573,116,116,,,0.3333333333333333,2.0,,355.34865,,,,,1,1,0,1,,,2.18,,0.0,0.0,0.0,,0.02,0.0,0.0,,4.0,,0.0,,449.571,,334.045014,343.925185,0.02,22353.2,1880.68,2374.1,,81.15287778,119.11282778,2.18,,,32.2490309931942,,0,0,0,0,0.0,1,0.0,NULL,120465.01,0.0,,0.0,,0.0,0,16016.0,,,,,1,9,3917.35,696,22353.2,Leal,0,1,1,0.0,,,ubdf_app_baz,1767398792,202511
1-1-1012-74319,202511,2,3513,1337,115,115,261.256,35.9032,0.0,1.0,,38181.16416667,,,,,1,1,1,1,,,6058.728,,20000.0,0.0,20000.0,,2.56,0.0,1450.0,,2.0,5.0,0.0,,250.829,1.0,721.050272,584.899316,2.56,106682.5,87089.0,273192.79,,12531.52743333,32726.71214286,6058.728,,,6.0909769331364245,,0,0,0,36,20000.0,1,0.0,NULL,496217.33,0.0,,1000.8365789,,0.0,0,193554.0,,,1.0,,1,9,57408.18,2900,213365.0,Leal,0,0,1,0.0,,,ubdf_app_baz,1767398792,202511
1-1-1957-57379,202510,7,5198,1976,0,0,,,0.0,0.0,,0.0,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,Churn,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-8003-6829,202510,2,1405,1405,46,0,,,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,3.0,6.0,,0.75,0.75,,1.0,1.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,1,0.0,Churn,0,0,0,0.0,1.1,0.5,ubdf_app_baz,1764082518,202510
1-1-2862-79329,202510,2,2063,1397,68,68,22.111111,0.0,5.0,1.0,12.0,216.8299,,,,,1,0,0,1,,,90.91,,2755.5,2755.5,2755.5,,0.0,0.0,0.0,,2.0,6.0,0.0,6.0,1845.14,0.0,794.839357,958.403846,0.0,30187.0,671.53,951.06,,210.9014,162.622425,350.2197,170.729,350.22,2.8577380332470415,,65,1,5,7,2755.5,1,763.0769231,NULL,134960.0,2200.0,3,58.7,,0.0,0,18700.0,,5.0,0.0,,1,6,4246.51,249,30187.0,Leal,1,0,1,1320.0,187.80190000000002,85.3645,ubdf_app_baz,1764082518,202510
1-1-3065-156493,202510,2,3514,2519,0,0,,,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,9.0,18.0,,1.0,1.0,,1.0,1.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,1.1,0.5,ubdf_app_baz,1764082518,202510
1-1-4750-57250,202511,2,287,287,9,9,,,0.16666666666666666,0.0,8.0,0.0,,,,,1,1,0,1,,,14.65,,,,,,0.21,0.0,0.0,,1.0,,0.0,2.0,1138.375,,2051.680278,7252.863333,0.21,0.0,43.95,87.9,,14.65,30.23898333,,2584.459,1691.762,1.632993161855452,,0,0,0,0,,1,0.0,NULL,25220.0,0.0,3,0.0,,0.0,0,4000.0,,2.0,,1.0,0,6,0.0,36,0.0,Leal,0,1,1,0.0,2842.9049,1292.2295,ubdf_app_baz,1767398792,202511
1-1-8757-2940592,202511,7,1921,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-9-1538-5441,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-8757-1083368,202511,7,1977,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-8504-29038,202511,6,2907,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-4081-28439,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,17485.0,0.0,17485.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,17485.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,3.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-8187-19913,202511,2,5037,0,130,130,,,0.3333333333333333,0.0,,0.0,,N2,,,0,1,1,0,1.0,0.0,291.7965,,,,,,0.11,0.0,0.0,,1.0,,0.0,,,,346.674,300.005,0.11,0.0,3796.04,8591.94,1134.88165,691.80676667,696.1336,,,,0.8366600265340756,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,1,11,1065.99,15,0.0,,0,0,1,0.0,,,ubdf_app_baz,1767398792,202511
1-1-2024-42844,202510,7,5612,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-6094-36137,202511,4,0,0,0,0,,,,,,,7. 5 o mas anios,,,,0,0,0,0,,,,0.0,0.0,0.0,0.0,340.0,0.0,,,,2.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-5423-5388,202511,6,5081,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,1.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-27-1952-2567,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,2074.0,2074.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,2074.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,0.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-9696-125624,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-1795-84382,202511,2,2117,2117,69,0,,,0.0,1.0,0.0,30.41,,,,,0,0,0,0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.6,0.0,0.0,0.0,91.23,182.46,,30.41,30.41,,30.41,30.41,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,1,0.0,Churn,0,1,0,0.0,33.451,15.205,ubdf_app_baz,1767398792,202511
1-1-9603-171391,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,55982.0,0.0,55982.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,55982.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,3.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-2182-22734,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,79104.48,6510.06,79104.48,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,41566.96,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,0.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-33-9546-1254914,202510,2,1238,1238,0,0,,,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,0.0,0.0,ubdf_app_baz,1764082518,202510
1-9-8799-5500,202511,4,0,0,0,0,,,,,,,7. 5 o mas anios,,,,0,0,0,0,,,,0.0,54901.0,0.0,54901.0,3400.0,0.0,,,,1.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,7.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-9305-2114220,202510,2,1796,127,59,0,,,0.0,1.0,0.0,0.01,,N4,,,0,0,0,0,1.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.295,0.0,0.0,0.0,0.06,0.12,2.11518462,0.01,0.01,,0.662,0.01,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,2,0.0,Churn,0,1,0,0.0,0.7282000000000001,0.331,ubdf_app_baz,1764082518,202510
1-9-8530-3360,202511,1,4452,2505,128,128,29.846154,0.0,1.0,0.0,9.0,0.0,,,34.0,18771.2,0,1,1,1,,,250.9945,,,,,,0.04,59429.44,119486.92,GOBIERNO ESTATAL Y MUNICIPAL,3.0,4.0,12.0,2.0,5252.045,0.0,1577.133391,1193.732286,0.04,6250.0,324.16,424.16,,259.79443333,490.77693333,,330.413,0.0,1.6020819787597222,,12,4,4,34,,1,1825.0,NULL,17223.705,3500.0,3,582.7905556,03 QUINCENAL,0.0,0,33590.62,02 DIRECTA CUENTA NOMINA,2.0,,3.0,1,6,6257.75,115,6250.0,Leal,1,0,1,875.0,363.45430000000005,165.2065,ubdf_app_baz,1767398792,202511
1-1-7604-144338,202510,7,2370,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-9-5793-18955,202511,2,1381,1381,0,0,,,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,281.0,,122155.3,0.0,122155.3,,0.0,0.0,0.0,,1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,843.0,1686.0,,281.0,281.0,281.0,281.0,281.0,0.0,,0,0,0,0,93575.3,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,1.0,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,309.1,140.5,ubdf_app_baz,1767398792,202511
1-1-1119-99433,202510,3,0,0,0,0,,,,,,,4. 2 a 3 anios,,,,0,0,0,0,,,,0.0,,,,6283.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-8757-1317185,202510,7,1945,1452,64,0,,,0.0,1.0,,0.0,,N2,,,0,0,0,0,1.0,0.0,,,,,,,0.0,0.0,0.0,,1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,1,0.0,Churn,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-7604-3138848,202511,7,1826,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-9-5942-16501,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-2120-43621,202511,2,1984,531,65,65,0.0,0.0,1.0,0.0,8.0,0.0,,,,,0,1,1,1,,,9661.0353,,46989.0,0.0,46989.0,,1.14,0.0,0.0,,2.0,0.0,0.0,0.0,6255.917,0.0,1993.363333,3653.51,1.14,1021.0,65752.54,128635.04,,15295.1981,12471.80181667,10719.9167,11575.731,10719.917,2.136976056643281,,16,12,12,12,0.0,0,4501.875,NULL,39241.0,66030.0,3,0.0,,0.0,0,0.0,,7.0,7.0,6.0,1,6,31353.83,30,1021.0,Leal,1,1,1,5502.5,12733.304100000001,5787.8655,ubdf_app_baz,1767398792,202511
1-1-6073-10363,202510,3,0,0,0,0,,,,,,,7. 5 o mas anios,,,,0,0,0,0,,,,0.0,,,,5850.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-6978-122941,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,2010.82,0.0,2010.82,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,6.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-7604-2949171,202511,7,1826,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-1436-31875,202511,2,4227,410,32,32,,,0.3333333333333333,1.0,,766.3701,,,,,0,1,1,1,,,261.3181,,16216.0,0.0,16216.0,,0.04,0.0,0.0,,2.0,,0.0,,1734.496,,1349.17211,1231.0425,0.04,11350.0,2800.12,3800.24,,273.45771667,383.19505,286.6867,,,2.6394443859772205,,0,0,0,0,0.0,1,0.0,NULL,103165.0,0.0,,0.0,,0.0,0,29745.02,,,9.0,,1,9,7130.01,218,11350.0,Leal,0,0,1,0.0,,,ubdf_app_baz,1767398792,202511
1-1-1012-56524,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-33-9546-1343069,202511,2,1152,1152,0,0,,,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,0.0,0.0,ubdf_app_baz,1767398792,202511
1-1-1520-31507,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-2875-6501,202510,1,4479,2971,126,126,0.0,47.776429,5.833333333333333,1.0,12.0,234.17263333,,,32.0,20316.96,1,1,1,1,,,1089.2423,,,,,,0.16,65060.06,152701.56,SERVICIOS,5.0,0.0,12.0,10.0,1026.154,14.0,1455.607075,912.425897,0.16,55501.68,26471.5,45187.0,,670.45826667,519.58056842,,1831.967,734.424,10.595596569644705,,30,8,14,94,,1,1172.552,NULL,178828.08,9676.56,3,288.5648052,03 QUINCENAL,0.0,0,4698.0,08 PORTABILIDAD CUENTA NOMINA,9.0,,5.0,1,6,23689.25,147,55501.68,Leal,1,0,1,1076.8971429,2015.1637000000003,915.9835,ubdf_app_baz,1764082518,202510
1-1-7604-46080070,202511,6,1118,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-2325-59263,202511,6,5211,0,0,0,,,0.0,1.0,,0.01,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,0.06,0.12,,0.01,0.01,0.01,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-6117-22364,202510,6,3602,0,0,0,,,,,,,,,,,0,0,0,0,,,,,27795.8,0.0,27795.8,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,15346.5,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,2.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
